L3304654,GB,GB-ENG,GB-ENG-SFK,51.950751,1.0551235,Cattawade Marshes RSPB Reserve
L1613033,GB,GB-SCT,GB-SCT-ABD,56.8977534,-2.207637,Catterline
L1253488,GB,GB-ENG,GB-ENG-SFK,52.324088,0.5695295,Cavenham Heath
L1133234,GB,GB-SCT,GB-SCT-HLD,57.5256862,-3.9286423,Cawdor Castle
L1222413,GB,GB-WLS,GB-WLS-AGY,53.4069395,-4.5084972,Cemlyn NNR
L1279251,GB,GB-ENG,GB-ENG-LIN,53.2527227,-0.2677917,Chamber's Farm Wood
L1277874,GB,GB-ENG,GB-ENG-LIN,53.250066,-0.2820289,Chamber's Farm Wood--Butterfly Garden
L2793642,GB,GB-SCT,GB-SCT-HLD,57.5742624,-4.0905304,Chanonry Point
L2647791,GB,GB-ENG,GB-ENG-WSX,50.896916,-0.4556322,Chantry Hill
L3260001,GB,GB-SCT,GB-SCT-FIF,56.1846108,-2.8403842,Chapel Ness
L3217300,GB,GB-SCT,GB-SCT-MRY,57.6012323,-3.5974216,Chapelton Wetland
L3290528,GB,GB-ENG,GB-ENG-WAR,52.2055501,-1.6210628,Charlecote Park (NT)
L1231613,GB,GB-ENG,GB-ENG-STS,52.6701368,-1.9487,Chasewater Nature Reserve
L967714,GB,GB-ENG,GB-ENG-SOM,51.2786692,-2.8015137,Cheddar Reservoir
L1164124,GB,GB-ENG,GB-ENG-SHR,52.488791,-2.4036026,Chelmarsh Reservoir and Bird Reserve
L1041943,GB,GB-ENG,GB-ENG-SOM,51.3246048,-2.6207542,Chew Valley Lake
L1344195,GB,GB-ENG,GB-ENG-WSX,50.8206772,-0.7619293,Chichester Gravel Pits
L1344190,GB,GB-ENG,GB-ENG-WSX,50.7979734,-0.9002124,Chichester Harbour
L1008554,GB,GB-ENG,GB-ENG-WSX,50.7846676,-0.9125519,Chichester Harbour--East Head
L3277198,GB,GB-ENG,GB-ENG-SRY,51.3810097,-0.606882,Chobham Common
L1332746,GB,GB-ENG,GB-ENG-SRY,51.3708876,-0.5967341,Chobham Common
L3398900,GB,GB-ENG,GB-ENG-MAN,53.4233504,-2.2714702,Chorlton Water Park
L1584356,GB,GB-ENG,GB-ENG-NFK,52.9473235,0.6149148,Choseley Drying Barns
L1292185,GB,GB-ENG,GB-ENG-DOR,50.7243218,-1.7572889,Christchurch Harbour
L3205494,GB,GB-ENG,GB-ENG-SFK,52.0615193,1.1575127,Christchurch Park
L1822890,GB,GB-ENG,GB-ENG-CON,49.9702499,-5.1921076,Church Cove
L1284524,GB,GB-ENG,GB-ENG-WSX,50.7547035,-0.7654327,Church Norton
L2425036,GB,GB-ENG,GB-ENG-WSX,50.7563022,-0.756737,Church Norton and Pagham Harbour
L1238580,GB,GB-ENG,GB-ENG-NBL,55.1852631,-1.4978313,"Church Point, Newbiggin"
L2210863,GB,GB-ENG,GB-ENG-NYK,54.2122674,-0.2869642,Church Ravine
L1495043,GB,GB-ENG,GB-ENG-BKM,51.5757552,-0.5996074,Church Wood RSPB Reserve
L2993689,GB,GB-ENG,GB-ENG-WSX,50.8604012,-0.3836524,Cissbury Ring
L3461800,GB,GB-ENG,GB-ENG-NBL,54.9786284,-1.7963022,Clara Vale LNR
L3031430,GB,GB-ENG,GB-ENG-DEV,50.4219547,-3.5702348,Clennon Valley
L937623,GB,GB-ENG,GB-ENG-NFK,52.9613322,1.0541618,Cley
L925962,GB,GB-ENG,GB-ENG-NFK,52.9576613,1.0203767,Cley Marshes
L1796097,GB,GB-ENG,GB-ENG-NFK,52.9586717,1.0574451,Cley Marshes NWT Reserve
L3010975,GB,GB-ENG,GB-ENG-NFK,52.9605308,1.0671115,Cley Marshes NWT Reserve--Arnold's Marsh
L2545025,GB,GB-ENG,GB-ENG-NFK,52.95947,1.06485,Cley Marshes NWT Reserve--East Bank
L970514,GB,GB-ENG,GB-ENG-KEN,51.4633123,0.4636574,Cliffe Pools RSPB Reserve
L1799792,GB,GB-ENG,GB-ENG-NYK,53.9767422,-1.1192465,Clifton Ings and Rawcliffe Meadows
L967117,GB,GB-ENG,GB-ENG-BST,51.4548092,-2.6278353,Clifton suspension bridge
L1344201,GB,GB-ENG,GB-ENG-WSX,50.8029428,-0.5559356,Climping - Littlehampton
L2545694,GB,GB-ENG,GB-ENG-DEV,51.0023,-4.40345,Clovelly
L1235792,GB,GB-ENG,GB-ENG-LAN,53.7495973,-2.2666168,Clowbridge Reservoir
L1263981,GB,GB-ENG,GB-ENG-NTT,53.2672663,-1.0546875,Clumber Park National Trust SSSI
L2927504,GB,GB-ENG,GB-ENG-WSX,50.9469887,-0.5916005,Coates Common--Lord's Piece
L3168341,GB,GB-ENG,GB-ENG-WSX,50.8119816,-0.8775398,Cobnor Point
L3012143,GB,GB-ENG,GB-ENG-WSX,50.944936,-0.7778621,Cocking Down
L1560062,GB,GB-WLS,GB-WLS-DEN,53.0601247,-3.134314,Coed Llandegla Forest
L1290370,GB,GB-WLS,GB-WLS-GWN,53.2255286,-4.0035682,Coedydd Aber
L2648690,GB,GB-ENG,GB-ENG-WSX,50.9337538,-0.5393708,Coldwaltham Brooks
L1553947,GB,GB-ENG,GB-ENG-BKM,51.8169848,-0.6446165,College Lake Nature Reserve
L1868506,GB,GB-SCT,GB-SCT-ABD,57.3480223,-1.9328302,Collieston
L1290851,GB,GB-ENG,GB-ENG-CON,50.5209215,-4.5775051,Colliford Reservoir 
L1789390,GB,GB-ENG,GB-ENG-NTT,52.9490999,-1.0923225,Colwick Country Park
L3200767,GB,GB-ENG,GB-ENG-SOM,51.1708767,-3.0619494,Combwich Reservoir
L2425625,GB,GB-ENG,GB-ENG-NBL,55.1798969,-1.6182303,Coney Garth
L1290373,GB,GB-WLS,GB-WLS-FLN,53.2260168,-3.064648,Connah's Quay
L2834276,GB,GB-SCT,GB-SCT-HLD,57.5660046,-4.578166,Contin area
L1222559,GB,GB-WLS,GB-WLS-CWY,53.2791271,-3.8040794,Conwy RSPB Reserve
L1394982,GB,GB-ENG,GB-ENG-SOM,51.089263,-2.7077273,Coombe Hill Wood
L1876632,GB,GB-ENG,GB-ENG-STS,53.0778935,-1.987857,Coombes Valley RSPB Reserve
L1029080,GB,GB-ENG,GB-ENG-CON,50.1893192,-5.4229546,Copperhouse Pool
L3175210,GB,GB-ENG,GB-ENG-KEN,51.0844174,1.1998594,Copt Point
L1798733,GB,GB-ENG,GB-ENG-NBL,55.3339731,-1.5384521,Coquet Island RSPB Reserve
L1290046,GB,GB-WLS,GB-WLS-CGN,52.2467918,-3.9320583,Cors Caron (Tregaron Bog)
L1152241,GB,GB-WLS,GB-WLS-GWN,52.5682384,-3.916626,Cors Dyfi NR
L1744204,GB,GB-ENG,GB-ENG-WIL,51.4333496,-2.1761612,Corsham Lake
L1527049,GB,GB-ENG,GB-ENG-LEC,52.7152772,-1.1156752,Cossington Meadows
L3056216,GB,GB-ENG,GB-ENG-CON,50.1131949,-5.6788373,Cot Valley
L1068028,GB,GB-ENG,GB-ENG-GLS,51.6528564,-1.9548798,Cotswold Water Park
L2678959,GB,GB-ENG,GB-ENG-WIL,51.6423114,-1.903038,Cotswold Water Park--Cleveland Lakes NR
L1743736,GB,GB-ENG,GB-ENG-WIL,51.6578529,-1.8769359,Cotswold Water Park--Lake 97
L2871033,GB,GB-ENG,GB-ENG-WIL,51.6500766,-1.9026518,Cotswold Water Park--Pit 74
L2793457,GB,GB-SCT,GB-SCT-HLD,57.850295,-5.6922839,"Cove area, Loch Ewe"
L1277022,GB,GB-ENG,GB-ENG-LIN,53.4438994,0.0247192,Covenham Reservoir
L3134928,GB,GB-ENG,GB-ENG-DOR,50.7659685,-1.7879605,Coward's Marsh
L2324208,GB,GB-ENG,GB-ENG-DUR,54.6221831,-1.254158,Cowpen Bewley Country Park
L2031185,GB,GB-ENG,GB-ENG-DUR,54.6183814,-1.2152338,Cowpen Marsh--East of A178
L2320046,GB,GB-ENG,GB-ENG-WKF,53.8673202,-1.6284174,Crag Hill Farm
L2891015,GB,GB-WLS,GB-WLS-GWN,52.6426348,-4.0054607,Craig yr Aderyn SSSI
L3215547,GB,GB-SCT,GB-SCT-FIF,56.0971015,-3.50775,Craigluscar Compensation Reservoir
L2929165,GB,GB-SCT,GB-SCT-ANS,56.5098982,-2.6862001,Craigmill Den
L1633774,GB,GB-SCT,GB-SCT-FIF,56.3176863,-2.839856,Craigtoun Country Park
L948891,GB,GB-SCT,GB-SCT-EDH,55.9807617,-3.2996321,Cramond--Almond River Mouth and Parkway
L939890,GB,GB-ENG,GB-ENG-LND,51.4854451,-0.4163218,Cranford Park
L2329324,GB,GB-ENG,GB-ENG-NBL,55.2355497,-1.5387887,Cresswell (Village)
L1245278,GB,GB-ENG,GB-ENG-NBL,55.2421392,-1.5555954,Cresswell Pond NR
L3303222,GB,GB-ENG,GB-ENG-GLS,52.015652,-2.1367722,Croft Farm Waterpark
L3073335,GB,GB-ENG,GB-ENG-CON,50.0348584,-5.1693678,Croft Pascoe Pool
L1309355,GB,GB-ENG,GB-ENG-NFK,52.9254243,1.3164926,Cromer Lighthouse
L1309354,GB,GB-ENG,GB-ENG-NFK,52.9335343,1.29879,Cromer Seafront
L1833430,GB,GB-ENG,GB-ENG-DBY,53.1094641,-1.5530359,Cromford Wharf
L2578311,GB,GB-ENG,GB-ENG-WKF,53.6967238,-1.8107593,Cromwell Bottom NR
L1479668,GB,GB-ENG,GB-ENG-LEC,52.6946827,-1.1915495,Cropston Reservoir
L2368674,GB,GB-ENG,GB-ENG-KWL,53.472007,-3.0378914,Crosby Marine Lake
L2453738,GB,GB-ENG,GB-ENG-KWL,53.6859085,-2.9588413,Crossens Marsh
L3341477,GB,GB-ENG,GB-ENG-LND,51.5048319,0.1481009,Crossness Sewage Works and NR
L1290850,GB,GB-ENG,GB-ENG-CON,50.6233669,-4.6207724,Crowdy Reservoir 
L2545233,GB,GB-ENG,GB-ENG-ESX,50.75972,0.14722,Cuckmere Haven
L1087499,GB,GB-ENG,GB-ENG-ESX,50.7624135,0.1456547,Cuckmere Valley and Cuckmere Haven
L1530129,GB,GB-ENG,GB-ENG-ESS,51.7932003,0.9957187,Cudmore Grove Country Park
L3183310,GB,GB-SCT,GB-SCT-MRY,57.6304908,-3.7147808,Culbin Forest
L1632740,GB,GB-SCT,GB-SCT-HLD,57.5984617,-3.8334529,Culbin Sands RSPB Reserve
L1131835,GB,GB-SCT,GB-SCT-SAY,55.3543305,-4.7859192,Culzean Castle
L2322562,GB,GB-SCT,GB-SCT-SAY,55.3485406,-4.8013955,Culzean Castle--Swan Pond
L2583676,GB,GB-ENG,GB-ENG-DBY,53.2723986,-1.6146106,Curbar Edge
L3094406,GB,GB-ENG,GB-ENG-HAM,50.9022723,-1.2569582,Curbridge Creek
L1175541,GB,GB-WLS,GB-WLS-SWA,51.7074861,-3.912034,Cwm Clydach RSPB Reserve
L3192980,GB,GB-ENG,GB-ENG-LND,51.5506841,0.1837513,Dagenham Chase LNR
L1824875,GB,GB-ENG,GB-ENG-NYK,54.3070165,-0.6035614,Dalby Forest
L3063500,GB,GB-ENG,GB-ENG-DBY,52.9401247,-1.4783692,Darley Abbey Park
L931936,GB,GB-ENG,GB-ENG-DEV,50.5847626,-3.8234138,Dartmoor NP
L2768407,GB,GB-ENG,GB-ENG-DEV,50.4913166,-4.0426254,Dartmoor NP--Burrator Wood & Reservoir
L1148230,GB,GB-ENG,GB-ENG-DEV,50.5566337,-4.0690613,Dartmoor NP--East of Tavistock
L2768394,GB,GB-ENG,GB-ENG-DEV,50.4860743,-4.0587616,Dartmoor NP--Meavy area
L1290849,GB,GB-ENG,GB-ENG-CON,50.6348005,-4.6183691,Davidstow Airfield 
L1072868,GB,GB-ENG,GB-ENG-DEV,50.6078473,-3.4375727,Dawlish Warren NNR
L1278136,GB,GB-ENG,GB-ENG-LEC,52.7331734,-1.2500381,Dean's Lane viewpoint
L2334374,GB,GB-WLS,GB-WLS-FLN,53.345838,-3.31218,Dee Estuary Point of Ayr RSPB Reserve
L3319460,GB,GB-ENG,GB-ENG-LIN,52.6586207,-0.2563334,Deeping Lakes SSSI
L1222857,GB,GB-WLS,GB-WLS-CWY,53.0775963,-3.6735363,Denbigh Moors
L1280138,GB,GB-ENG,GB-ENG-LIN,52.8944025,-0.7065797,Denton Reservoir
L1235913,GB,GB-ENG,GB-ENG-NFK,52.8324582,0.4844284,Dersingham Bog NNR
L2365821,GB,GB-ENG,GB-ENG-GAT,54.9261894,-1.7323798,Derwent Walk Country Park--Far Pasture Ponds and Hide
L3340546,GB,GB-ENG,GB-ENG-CMA,54.5795042,-3.1466389,Derwent Water
L2363456,GB,GB-ENG,GB-ENG-GAT,54.9359445,-1.7181158,Derwenthaugh Park--Winlaton Mill area
L2834053,GB,GB-ENG,GB-ENG-WSX,50.8847232,-0.2135897,Devil's Dyke
L3499260,GB,GB-ENG,GB-ENG-WKF,53.5598635,-1.8386006,Digley Reservoir
L3265123,GB,GB-ENG,GB-ENG-SFK,52.2893035,1.6356111,Dingle Marshes LNR
L980559,GB,GB-ENG,GB-ENG-BRC,51.4471336,-0.8711815,Dinton Pastures Country Park
L2692976,GB,GB-SCT,GB-SCT-HLD,57.432926,-4.3026629,Dochgarroch
L3217260,GB,GB-ENG,GB-ENG-CMA,54.6399643,-3.1856275,Dodd Wood Osprey Project Lower Viewpoint
L1078260,GB,GB-ENG,GB-ENG-HAM,51.2664262,-0.8912659,Dogmesfield--Tundry Pond
L3066685,GB,GB-ENG,GB-ENG-SOM,51.3251825,-2.7738339,Dolebury Warren SSSI
L2729939,GB,GB-SCT,GB-SCT-CLK,56.1688761,-3.6711931,Dollar Glen
L2436523,GB,GB-WLS,GB-WLS-POW,52.5946541,-3.1735039,Dolydd Hafren NR
L2849283,GB,GB-WLS,GB-WLS-POW,52.2426752,-3.6038589,Dolymynach Reservoir
L1100718,GB,GB-SCT,GB-SCT-ABE,57.177203,-2.0833683,Donmouth LNR
L3087227,GB,GB-ENG,GB-ENG-LIN,53.4834491,0.1235533,Donna Nook NNR--Pye's Hall
L1279653,GB,GB-ENG,GB-ENG-LIN,53.4351056,0.1813602,Donna Nook NNR--South
L858426,GB,GB-SCT,GB-SCT-SAY,55.4410358,-4.6520904,Doonfoot
L1272033,GB,GB-ENG,GB-ENG-NYK,54.5987212,-1.2131739,Dormans Pool (Teesmouth Bird Club)
L1035816,GB,GB-ENG,GB-ENG-BKM,51.4942899,-0.666604,Dorney Lake
L1122967,GB,GB-ENG,GB-ENG-BKM,51.5057191,-0.6547111,Dorney Wetlands
L929840,GB,GB-ENG,GB-ENG-KEN,51.1294379,1.3217282,Dover Castle area
L2356531,GB,GB-ENG,GB-ENG-GLS,51.8799845,-2.011261,Dowdeswell Wood
L3280924,GB,GB-SCT,GB-SCT-SCB,55.9238685,-2.2350569,Dowlaw
L3487057,GB,GB-ENG,GB-ENG-STS,52.8209027,-2.145381,Doxey Marshes LNR
L920457,GB,GB-ENG,GB-ENG-WAR,52.324429,-1.3241959,Draycote Reservoir
L1122759,GB,GB-ENG,GB-ENG-CON,50.105,-5.5861,Drift Reservoir
L1017398,GB,GB-SCT,GB-SCT-SCB,55.596656,-3.3816862,Drumelzier Burn
L1255824,GB,GB-ENG,GB-ENG-NBL,55.2669894,-1.5658951,Druridge Bay Beach
L1281674,GB,GB-ENG,GB-ENG-NBL,55.2633704,-1.5725899,Druridge Pools NR
L919667,GB,GB-SCT,GB-SCT-SCB,55.5771802,-2.6496363,Dryburgh Abbey
L934035,GB,GB-WLS,GB-WLS-CMN,51.8625993,-4.1037288,Dryslwyn Castle 
L1880884,GB,GB-SCT,GB-SCT-EDH,55.9398591,-3.1507677,Duddingston Loch
L2127953,GB,GB-ENG,GB-ENG-NTT,53.1342499,-0.9893625,Duke's Wood LNR
L970540,GB,GB-ENG,GB-ENG-LND,51.445609,-0.0786209,Dulwich Park
L3215450,GB,GB-ENG,GB-ENG-NYK,54.2388985,-1.0749114,Duncombe Park NNR
L2320923,GB,GB-SCT,GB-SCT-NAY,55.574178,-4.641485,Dundonald Camp
L2272995,GB,GB-SCT,GB-SCT-HLD,57.2005824,-4.7700405,Dundreggan Estate
L1006803,GB,GB-NIR,GB-NIR-DOW,54.264422,-5.8426666,Dundrum Bay
L918439,GB,GB-ENG,GB-ENG-KEN,50.9309436,0.9394598,Dungeness RSPB Reserve
L2708295,GB,GB-ENG,GB-ENG-KEN,50.9388246,0.9399855,Dungeness RSPB Reserve--ARC Hide
L1350284,GB,GB-ENG,GB-ENG-KEN,50.9167339,0.9644487,Dungeness--Bird Observatory
L1350281,GB,GB-ENG,GB-ENG-KEN,50.9353731,0.9122196,Dungeness--Denge Marsh
L1120117,GB,GB-ENG,GB-ENG-KEN,50.9112,0.9686,Dungeness--power station
L2211311,GB,GB-SCT,GB-SCT-PKN,56.5634554,-3.5856628,Dunkeld area
L1880294,GB,GB-SCT,GB-SCT-HLD,58.6078715,-3.3651727,Dunnet Bay
L1825628,GB,GB-SCT,GB-SCT-ABD,56.9459677,-2.1978711,Dunnottar Castle
L1011531,GB,GB-ENG,GB-ENG-NBL,55.4858572,-1.5935326,Dunstanburgh Castle
L2334892,GB,GB-SCT,GB-SCT-HLD,57.4466856,-6.590091,Dunvegan Castle
L2679844,GB,GB-SCT,GB-SCT-HLD,57.5060306,-6.7208004,Dunvegan Head
L930034,GB,GB-ENG,GB-ENG-SFK,52.2576931,1.6214705,Dunwich Heath
L3162144,GB,GB-ENG,GB-ENG-DOR,50.621108,-2.275393,Durdle Door
L2478435,GB,GB-ENG,GB-ENG-DUR,54.7627461,-1.2967456,Durham Coast NNR--Peterlee
L3200770,GB,GB-ENG,GB-ENG-SOM,51.1213531,-3.0449549,Durleigh Reservoir
L1291056,GB,GB-ENG,GB-ENG-DOR,50.5960312,-1.9587851,Durlston Country Park
L2153999,GB,GB-ENG,GB-ENG-CHS,53.2877565,-2.6224494,Dutton Locks
L1290308,GB,GB-WLS,GB-WLS-CGN,52.5460173,-3.9811363,Dyfi Estuary
L3165020,GB,GB-WLS,GB-WLS-GWN,52.5596557,-3.9388132,Dyfi Estuary--Ynys Crossing
L1663353,GB,GB-WLS,GB-WLS-CGN,52.5389784,-4.0478959,Dyfi Estuary--Ynyslas
L1271334,GB,GB-WLS,GB-WLS-CMN,51.761678,-4.458046,Dylan Thomas's Birthday Walk
L3134747,GB,GB-ENG,GB-ENG-SHR,52.5063324,-2.4083769,Eardington LNR
L1676841,GB,GB-SCT,GB-SCT-FIF,56.3912535,-2.8287838,Earlshall Muir
L2280007,GB,GB-ENG,GB-ENG-NBL,54.8551693,-2.2440434,East Allendale
L2273626,GB,GB-ENG,GB-ENG-NBL,55.284297,-1.5774393,East Chevington NR
L1281671,GB,GB-ENG,GB-ENG-NBL,55.2848103,-1.5776539,East Chevington NR--North Pool
L2929155,GB,GB-SCT,GB-SCT-ANS,56.5165432,-2.6618457,East Haven
L1318138,GB,GB-ENG,GB-ENG-BDF,51.8422475,-0.3634286,East Hyde
L3331169,GB,GB-ENG,GB-ENG-LND,51.5091965,0.0030899,East India Dock Basin
L2415931,GB,GB-ENG,GB-ENG-NFK,52.9371348,1.2749022,East Runton
L3000745,GB,GB-ENG,GB-ENG-ESS,51.4653068,0.4307842,East Tilbury Marshes--Coalhouse Fort
L991374,GB,GB-ENG,GB-ENG-NFK,52.4606641,0.8058643,East Wretham Heath
L1267322,GB,GB-SCT,GB-SCT-FIF,56.3613262,-2.8428841,Eden Estuary Nature Reserve
L2284132,GB,GB-ENG,GB-ENG-CON,50.3600279,-4.7443664,Eden Project
L971448,GB,GB-SCT,GB-SCT-FIF,56.3615388,-2.8896403,"Eden River, Guardbridge"
L3501634,GB,GB-ENG,GB-ENG-SAW,52.4791211,-1.9393015,Edgbaston Reservoir
L1222918,GB,GB-WLS,GB-WLS-NTL,51.5521705,-3.7394543,Eglwys Nunydd Reservoir
L2425673,GB,GB-SCT,GB-SCT-HLD,58.3535402,-5.1845296,Eilean a' Bhuic (restricted access)
L1290301,GB,GB-WLS,GB-WLS-POW,52.2906501,-3.5878901,Elan Valley
L2498422,GB,GB-ENG,GB-ENG-SHR,52.9091091,-2.8840828,Ellesmere Mere
L1369863,GB,GB-ENG,GB-ENG-BDF,52.1001305,-0.2719115,Elmcott Farm Gravel Pits
L924364,GB,GB-ENG,GB-ENG-KEN,51.3778547,0.7839024,Elmley Marshes RSPB Reserve
L3013863,GB,GB-ENG,GB-ENG-BDF,52.0987024,-0.4715967,Elstow Clay Pits (Restricted access)
L963953,GB,GB-ENG,GB-ENG-WSX,50.3103925,-0.5932617,English Channel
L2284006,GB,GB-ENG,GB-ENG-IOW,50.4776787,-0.8816528,English Channel--off Portsmouth
L1015071,GB,GB-ENG,GB-ENG-ESS,51.6456136,0.0219727,Epping Forest
L2306628,GB,GB-ENG,GB-ENG-LND,51.329666,-0.2992487,Epsom Common
L2929188,GB,GB-SCT,GB-SCT-PKN,56.3840893,-3.1986952,Errol reedbeds
L3220998,GB,GB-SCT,GB-SCT-ZET,60.4728422,-1.5957642,Esha Ness Lighthouse and Cliffs
L2858133,GB,GB-ENG,GB-ENG-STS,52.6297289,-2.0789909,Essington Quarry Pool
L1291437,GB,GB-ENG,GB-ENG-DEV,50.6377764,-3.4393902,Exe Estuary
L1193600,GB,GB-ENG,GB-ENG-DEV,50.6767724,-3.4762287,Exminster Marsh
L1470799,GB,GB-ENG,GB-ENG-SOM,51.1975385,-3.5777167,Exmoor NP--Horner
L931948,GB,GB-ENG,GB-ENG-SOM,51.1362781,-3.6405945,Exmoor National Park
L3167228,GB,GB-ENG,GB-ENG-SOM,51.0632705,-3.4691048,Exmorr NP--Wimbleball Lake
L1095432,GB,GB-ENG,GB-ENG-RUT,52.5471308,-0.7415771,Eyebrook Reservoir
L3233445,GB,GB-ENG,GB-ENG-KEN,51.0739514,0.8292532,Faggs Wood
L1280142,GB,GB-SCT,GB-SCT-ZET,59.5356177,-1.6300964,Fair Isle
L1334087,GB,GB-SCT,GB-SCT-ZET,59.5146759,-1.6413492,Fair Isle--Auld Haa House
L1186289,GB,GB-ENG,GB-ENG-WKF,53.7449548,-1.3166428,Fairburn Ings RSPB Reserve
L2473480,GB,GB-ENG,GB-ENG-LND,51.5944525,0.1039732,Fairlop Waters Country Park
L1290834,GB,GB-ENG,GB-ENG-CON,50.1673694,-5.0361929,Fal Estuary
L3150695,GB,GB-ENG,GB-ENG-SFK,51.99202,1.3847923,Falkenham Creek
L2564454,GB,GB-SCT,GB-SCT-SLK,55.66305,-3.78194,Falls of Clyde
L1025728,GB,GB-ENG,GB-ENG-CON,50.1454188,-5.0467587,Falmouth--Castle Drive
L1026642,GB,GB-ENG,GB-ENG-LIN,53.6929967,-0.4723692,Far Ings NNR
L3303105,GB,GB-ENG,GB-ENG-HAM,50.8485359,-1.1718035,Fareham Creek
L1190736,GB,GB-ENG,GB-ENG-HAM,50.8338007,-1.0290456,Farlington Marshes LNR
L2405767,GB,GB-ENG,GB-ENG-OXF,51.7535458,-1.3557816,Farmoor Reservoir
L947950,GB,GB-ENG,GB-ENG-OXF,51.7536025,-1.3484001,Farmoor--general area
L925649,GB,GB-ENG,GB-ENG-NBL,55.615686,-1.6529274,Farne Islands
L1776669,GB,GB-ENG,GB-ENG-NBL,55.6430706,-1.6086141,Farne Islands--Longstone Island
L1776658,GB,GB-ENG,GB-ENG-NBL,55.632546,-1.624128,Farne Islands--Staple Island
L1914941,GB,GB-ENG,GB-ENG-SRY,51.180715,-0.7787848,Farnham Heath RSPB Reserve
L2834234,GB,GB-SCT,GB-SCT-ELN,55.8619419,-2.625668,Faseny Cottage
L3350850,GB,GB-ENG,GB-ENG-ERY,53.7060339,-0.6939411,Faxfleet
L3248942,GB,GB-ENG,GB-ENG-SFK,51.9916595,1.3872591,Felixstowe Kings Fleet and Falkenham Marshes
L928514,GB,GB-ENG,GB-ENG-CAM,52.3080588,-0.0350189,Fen Drayton Lakes RSPB Reserve
L2755996,GB,GB-WLS,GB-WLS-SWA,51.6545804,-3.9151454,Fendrod Lake
L1817701,GB,GB-ENG,GB-ENG-SAW,52.4958392,-2.1219697,Fens Pool LNR
L2834238,GB,GB-SCT,GB-SCT-ELN,55.9879728,-2.8991246,Ferny Ness
L2646858,GB,GB-ENG,GB-ENG-WSX,50.8029921,-0.4403865,Ferring Beach
L3143854,GB,GB-ENG,GB-ENG-DOR,50.5793125,-2.4706793,Ferrybridge
L1275209,GB,GB-SCT,GB-SCT-ZET,60.601564,-0.8674049,Fetlar
L919564,GB,GB-SCT,GB-SCT-ELN,56.072275,-2.7840686,Fidra Island
L3175202,GB,GB-ENG,GB-ENG-SRY,51.3855556,-0.3661111,Field Common
L1663889,GB,GB-SCT,GB-SCT-FIF,56.2786338,-2.5854538,Fife Ness Wildlife Reserve
L2273620,GB,GB-ENG,GB-ENG-NYK,54.2030184,-0.2722549,Filey Bay
L1799913,GB,GB-ENG,GB-ENG-NYK,54.21455,-0.2646446,Filey Brigg
L1029803,GB,GB-ENG,GB-ENG-NYK,54.2110502,-0.3034115,Filey Dams
L1868512,GB,GB-SCT,GB-SCT-MRY,57.6539277,-3.6135667,Findhorn Bay
L1795939,GB,GB-SCT,GB-SCT-HLD,57.2352501,-4.1366619,Findhorn Valley
L1530255,GB,GB-ENG,GB-ENG-ESS,51.8347791,0.9708088,Fingringhoe Wick
L3036549,GB,GB-ENG,GB-ENG-DEV,50.7112075,-3.2596457,Fire Beacon Hill LNR
L2545290,GB,GB-ENG,GB-ENG-ESX,50.8335784,0.1075888,Firle Beacon
L3056359,GB,GB-SCT,GB-SCT-SAY,55.5503882,-4.8916626,Firth of Clyde Ferry Crossing
L924237,GB,GB-ENG,GB-ENG-WAR,52.3249693,-1.3839433,Fish Ponds-Frankton-Rugby
L1120125,GB,GB-WLS,GB-WLS-PEM,52.1534,-5.6677,Fishguard - Rosslare ferry
L1261612,GB,GB-SCT,GB-SCT-ANS,56.6879166,-2.4430847,Fishtown of Usan
L1277159,GB,GB-ENG,GB-ENG-ERY,54.1175304,-0.087204,Flamborough
L930031,GB,GB-ENG,GB-ENG-ERY,54.1297064,-0.1017523,Flamborough Cliffs Nature Reserve
L2174993,GB,GB-ENG,GB-ENG-ERY,54.116842,-0.0775266,Flamborough--Flamborough Head
L1275696,GB,GB-ENG,GB-ENG-ERY,54.0883955,0.0054932,Flamborough--Offshore
L3280962,GB,GB-ENG,GB-ENG-ERY,54.105649,-0.1189742,Flamborough--South Landing
L2961967,GB,GB-SCT,GB-SCT-STG,56.1573675,-4.2041588,Flanders Moss NNR
L2357913,GB,GB-ENG,GB-ENG-SFK,51.9578603,1.0218894,Flatford Mill
L1048129,GB,GB-ENG,GB-ENG-HAM,51.28848,-0.8253479,Fleet Pond
L928550,GB,GB-WLS,GB-WLS-FLN,53.2510931,-3.1286144,Flint Castle
L2341002,GB,GB-ENG,GB-ENG-NFK,52.80869,0.57474,Flitcham Abbey Farm
L2913885,GB,GB-ENG,GB-ENG-BDF,51.9967751,-0.5020058,Flitwick Manor Hotel (Restricted access)
L1366452,GB,GB-ENG,GB-ENG-KEN,51.0795415,1.1896684,Folkestone Harbour
L2427926,GB,GB-ENG,GB-ENG-DBY,52.8875091,-1.2644105,Forbes Hole LNR
L2181660,GB,GB-WLS,GB-WLS-CRF,51.5182437,-3.2461488,Forest Farm Country Park
L1363808,GB,GB-ENG,GB-ENG-GLS,51.7940584,-2.5672388,Forest of Dean--Cannop Ponds
L1374168,GB,GB-ENG,GB-ENG-GLS,51.7832277,-2.5402021,Forest of Dean--New Fancy View
L1374167,GB,GB-ENG,GB-ENG-GLS,51.765921,-2.5488496,Forest of Dean--Parkend
